"Amps","Latency","ID","Day","Sex","Weight","BL","Treatment","Surgery","DP1","EODonset"
0.989966974624807,1.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.990844864345136,2.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.963651185151126,2.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
1,2.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.99452364031604,2.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.976108858325324,2.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.994607248860834,3.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.929267171104887,3.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.991534634839677,3.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.972597299444007,3.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.983988963672087,3.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.941536725053297,4.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.955729275531959,4.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.898582835165754,4.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.862338530997868,4.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.72873207641821,4.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.406692864010702,5.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.110593202625308,5.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.0118306090882488,5.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0,5.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.00961498265122696,5.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.00905062497387233,6.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.018581999080306,6.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.00292629906776473,6.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.0128548137619665,6.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.0600309351615735,6.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.110844028259688,7.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.139751682621964,7.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.164290790518791,7.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.224154508590778,7.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.290957735880607,7.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.478240876217549,8.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.573491910873291,8.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.566322478157268,8.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.541699761715647,8.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.585301617825342,8.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.345491409222022,9.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.400484929559801,9.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.324275740980728,9.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.395886459596171,9.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.298336189958614,9.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.346327494669955,10.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.304251494502738,10.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.398645541574349,10.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.358764265707955,10.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.470966932820534,10.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.436666527319092,11.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.497909786380168,11.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.617574516115547,11.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.695643994816267,11.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.694557083733954,11.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.699489987876758,12.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.801743238158936,12.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.866518958237532,12.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.865034906567448,12.6075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.893106475481794,12.8075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.86102169641737,13.0075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.917415659880443,13.2075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
0.898624639438151,13.4075,"TT_Si_BB1289",4,"Male",5.4,8.3,"Testosterone","Silent",NA,NA
1,0.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.989621712839258,0.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.909548586696667,0.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.973871466741663,0.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.937364646322604,1.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.924201940655327,1.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.979187174799606,1.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.946561665026016,1.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.971593306145409,1.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.96591196737449,2.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.966390099845315,2.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.953171143299109,2.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.964533820840946,2.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.954830544227254,2.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.986949796090564,3.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.956124314442413,3.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.988834200534379,3.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.979187174799606,3.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.973421459710303,3.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.976149627337927,4.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.941920967515113,4.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.977302770355791,4.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.933877091829565,4.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.697117142455351,4.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.450063282238785,5.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.0706511039234988,5.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.00528758261847841,5.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.0156658697792153,5.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.00739699057797778,5.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0,6.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.0137814653353959,6.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.0186752918014344,6.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.000843763183799747,6.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.0263254113345521,6.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.0521164393193644,7.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.16526508226691,7.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.345127267613556,7.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.474982421600337,7.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.592434256785262,7.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.703332864576009,8.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.743299114048657,8.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.789537336520883,8.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.810575165236957,8.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.835241175643369,8.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.873632400506258,9.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.892701448460137,9.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.912220503445362,9.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.879623119111236,9.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.923358177471518,9.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.915792434256785,10.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.884573196456195,10.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.962536914639291,10.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.906623540992828,10.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.917676838700609,10.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.943636619322177,11.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.963380677823091,11.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.930670791731116,11.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.960708761074387,11.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.957164955702438,11.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.920545633525519,12.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.98202784418507,12.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.936352130502044,12.4027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.93429897342146,12.6027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.946589790465481,12.8027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.939642806918858,13.0027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.93193643650682,13.2027,"TT_Si_BB1305",3,"Male",8.5,10,"Testosterone","Silent",NA,NA
0.858336324772379,0.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
1,0.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.927356982018732,0.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.914564500864798,0.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.955030512678263,1.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.838135952746141,1.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.862741898639167,1.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.9529419443266,1.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.857096237313579,1.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.974284502170153,2.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.939333616160298,2.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.889273243481382,2.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.887869986620109,2.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.874065855170838,2.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.858466860294358,3.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.855627712691316,3.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.911562183859283,3.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.935123845576478,3.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.918023692197239,3.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.846555493913781,4.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.936951342884182,4.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.838233854387625,4.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.871161439806807,4.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.472864928368632,4.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.0653330287504487,5.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.0375289625689391,5.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.0341676728779819,5.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.00753842639428254,5.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.00345919133244134,5.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0,6.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.0102796723558398,6.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.0290767875208041,6.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.0576640668341873,6.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.1411741670202,6.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.492379988904481,7.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.639265085011259,7.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.717880103123062,7.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.813595274614104,7.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.873902685768365,7.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.870182423391965,8.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.877002904415364,8.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.919002708612081,8.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.894853637045981,8.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.955683190288157,8.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.877590314264269,9.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.920503867114839,9.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.901772019710864,9.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.826975165616944,9.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.928890774401984,9.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.860294357602062,10.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.832751362464511,10.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.898541265541886,10.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.84910093659237,10.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.858695297457821,10.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.890676500342656,11.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.906242861338642,11.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.911040041771367,11.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.858401592533368,11.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.938550403028424,11.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.966778709656365,12.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.919949091146428,12.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.924354665013217,12.4054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.849525177038802,12.6054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.866364259374082,12.8054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.944587670919949,13.0054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.862709264758672,13.2054,"TT_Si_BB1307",1,"Female",4.7,7.6,"Testosterone","Silent",NA,NA
0.933458868866454,0.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.917803420113413,0.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.943114886908534,0.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.929955551662977,0.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.909942852138115,1.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.917803420113413,1.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.959449103369753,1.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.913555648004204,1.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.913424273609067,1.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.917518775590634,2.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.783100873639721,2.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.422740907797069,2.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.119922927021523,2.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.00619649230365,2.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.00599943071095441,3.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.00197061592695583,3.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0,3.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.0387992380285081,3.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.0707889032427577,3.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.167020647675767,4.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.238137986906351,4.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.288410588776246,4.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.328085656105624,4.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.382102428236735,4.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.495456635501739,5.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.654485340807074,5.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.724004291563572,5.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.763350922905127,5.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.642245626327426,5.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.808018217249459,6.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.881806835847686,6.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.875194324626131,6.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.864180771167696,6.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.880580674826469,6.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.89014910993847,7.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.935954982373932,7.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.917080860940199,7.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.916292614569417,7.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.908869961244546,7.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.971754505046959,8.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.918569770751677,8.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.968229292110964,8.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.980490902323134,8.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.909942852138115,8.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.974776116134965,9.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
1,9.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.961025596111318,9.4062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.93188237612489,9.6062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.970747301350967,9.8062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.964528913314795,10.0062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.913008254691157,10.2062,"CT_In_BB1219",7,"Female",5,7.8,"Vehicle","Intact",2.94728,2.594
0.966720412770074,0.2063,"CT_In_BB1220",9,"Female",4.3,7.2,"Vehicle","Intact",3.04036,2.641
0.944179297000967,0.4063,"CT_In_BB1220",9,"Female",4.3,7.2,"Vehicle","Intact",3.04036,2.641
0.950306352789423,0.6063,"CT_In_BB1220",9,"Female",4.3,7.2,"Vehicle","Intact",3.04036,2.641
0.95923895517575,0.8063,"CT_In_BB1220",9,"Female",4.3,7.2,"Vehicle","Intact",3.04036,2.641
0.962915188648823,1.0063,"CT_In_BB1220",9,"Female",4.3,7.2,"Vehicle","Intact",3.04036,2.641
1,1.2063,"CT_In_BB1220",9,"Female",4.3,7.2,"Vehicle","Intact",3.04036,2.641
0.98223153821348,1.4063,"CT_In_BB1220",9,"Female",4.3,7.2,"Vehicle","Intact",3.04036,2.641
0.954079329248629,1.6063,"CT_In_BB1220",9,"Female",4.3,7.2,"Vehicle","Intact",3.04036,2.641
0.962657207352467,1.8063,"CT_In_BB1220",9,"Female",4.3,7.2,"Vehicle","Intact",3.04036,2.641
