"t_peak1","t_peak2","f_peak1","f_peak2","z_peak1","z_peak2","halfwid","DP1","ID","Unit","KO_ID","Treatment","Day","PPF","EODduration","ratio","ratio_z","interval","t_peak1_DP1"
0.920000000000002,2.408,14.7463646457759,0.801116670958865,28.4552580337728,1.44604743752453,0.0637829091883071,0.734728157590653,"BB1320","03","BB1320_Unit03","Testosterone",6,1525.87890625,1.16837439842073,0.0543263841768857,0.0508182858791249,1.488,0.185271842409349
1.022,18.07,14.4768053564221,0.362437201289076,28.7395162549701,0.647627570749138,0.0636219673870699,0.822057438922622,"BB1320","03","BB1320_Unit03","Testosterone",14,1335.14404296875,1.33569357634345,0.0250357169531395,0.0225343935855963,17.048,0.199942561077377
0.992000000000004,-18.077,14.7297029696725,0.319153824321146,28.7381652614644,0.557630607473349,0.0638359959366777,0.822057438922622,"BB1320","04","BB1320_Unit04","Testosterone",14,1335.14404296875,1.33569357634345,0.0216673632169137,0.0194038346707223,-19.069,0.169942561077383
0.993000000000002,4.823,13.7188363621081,0.879897415268754,27.819785705991,1.60868007407955,0.0642191331474963,0.822057438922622,"BB1320","05","BB1320_Unit05","Testosterone",14,1335.14404296875,1.33569357634345,0.0641379044143321,0.0578250347102104,3.83,0.17094256107738
0.637999999999998,-15.657,13.9707321707678,0.951112802638523,27.6789813470701,1.72031548319251,0.065618495955995,0.424879200575863,"BB1322","01","BB1322_Unit01","Testosterone",2,4386.90185546875,0.583333645440733,0.0680789518410942,0.0621524131116412,-16.295,0.213120799424135
0.862000000000002,2.212,10.1757254729249,1.24579357312616,26.8738534601485,3.17943217613675,0.067988787924812,0.658509391883037,"BB1322","01","BB1322_Unit01","Testosterone",7,1716.61376953125,1.03520682183858,0.122427985743219,0.118309500379302,1.35,0.203490608116965
1.154,3.356,8.78555369043355,1.85610204808772,22.0294094810579,4.41043034246327,0.0888180185127883,0.830827012258188,"BB1322","01","BB1322_Unit01","Testosterone",15,1335.14404296875,1.38740077114375,0.211267509537709,0.200206471546848,2.202,0.323172987741816
0.878,0.475000000000001,7.02670601507716,1.54149311320781,20.9828929353269,4.25436822764616,0.0855123585823704,0.424879200575863,"BB1322","02","BB1322_Unit02","Testosterone",2,4386.90185546875,0.583333645440733,0.219376349302253,0.20275413122294,-0.402999999999999,0.453120799424137
1.168,8.688,4.73957877195302,0.990302346097557,16.3208893964021,2.96523030630186,0.135336373534039,0.658509391883037,"BB1322","02","BB1322_Unit02","Testosterone",7,1716.61376953125,1.03520682183858,0.208943113670308,0.181683132229027,7.52,0.509490608116962
0.709000000000003,-1.157,9.19137283429486,1.49296803618292,21.1289086031065,2.85875491455592,0.0825926786500515,0.424879200575863,"BB1322","03","BB1322_Unit03","Testosterone",2,4386.90185546875,0.583333645440733,0.162431452090852,0.135300642747615,-1.866,0.284120799424141
0.884999999999998,-18.826,13.3428348744443,1.09592599614966,27.0564671549285,1.98848011327407,0.0651121461929142,0.658509391883037,"BB1322","03","BB1322_Unit03","Testosterone",7,1716.61376953125,1.03520682183858,0.0821359183758394,0.0734937086164208,-19.711,0.226490608116961
